R8NE2A1BJJJVC,4,0,0,N,Y
R684OI3QZQ7BZ,5,0,0,N,Y
R131BGDQ9ZAU9K,2,0,0,N,Y
R2R9WMQ9SHWDG4,4,1,1,N,Y
R9CYL577N1T9S,4,0,0,N,Y
R1N0BS3WKSECB0,1,1,1,N,Y
R317PMIYMSTEO,5,1,1,N,Y
R158R4QHN2III1,3,4,4,N,Y
R20AI36EG07L0Z,5,0,0,N,Y
R3EO4S54QMBNEQ,4,0,0,N,Y
RM3H12RJW3U4K,5,0,0,N,Y
R3LRE8UCM2B7SO,5,0,0,N,Y
R3GXD9GMA810DA,5,0,0,N,Y
R3HM5MH6IZ4NE7,5,0,0,N,Y
R13PFEJT9NHS2H,4,0,0,N,N
R53FLTIQ88G4M,5,1,1,N,Y
R27MC44FK0MN25,5,0,0,N,Y
R1O8VR8E4Z7P13,5,0,0,N,Y
R190HIIMYNUIUP,4,1,1,N,Y
R3TH7TZE68RFZR,5,0,0,N,Y
R2BLV0Z70E2GYA,5,0,1,N,Y
RDEBTVIPDQWLM,4,0,1,N,Y
RW1DV4SGVMF61,5,0,0,N,Y
R2E7T5QAHZG7ZN,5,0,0,N,Y
R8K4OPIGPNO7L,5,0,0,N,Y
R1MM8OUIF0HM98,5,0,0,N,Y
R34OIWG8EHDL3F,5,0,0,N,Y
R3CHNCXG28CDNF,1,0,0,N,Y
R2E5ETPADD3GBI,5,0,0,N,Y
RQQ28654BE29F,1,3,4,N,Y
R36I9ALZVQJRT1,2,0,0,N,Y
R1UBJQOM4Y1UAV,5,0,0,N,N
R38T589OVEIAYN,2,0,0,N,Y
R6C0TZFZV3EZ3,5,0,0,N,Y
R93VENKIEXLX3,5,1,1,N,Y
R1MZOFV8JUQMBQ,5,0,0,N,Y
R38N5J8YED8L49,5,0,0,N,Y
R1TTYTU40MB3FO,5,0,0,N,Y
R111PW18DIJT8R,5,0,0,N,Y
R3MD8NR8VO4V1D,5,0,0,N,Y
R2Q0OPLC8VIGOU,5,2,2,N,Y
R38K502WV0OD41,4,0,0,N,N
R29Q748WSHZ3SN,5,23,24,N,Y
R2SSHMDPWO78NM,5,0,0,N,Y
R3VJHIZYBJTFBC,2,0,0,N,Y
R15F68S3C1R9SC,5,1,6,N,Y
R2I46JUN7A8B8Q,4,0,0,N,Y
R3QXVOQLBC5L2S,5,0,0,N,Y
R3LIGASHI73LA7,5,0,0,N,Y
RMKJ85YLQX9BR,4,0,0,N,Y
R32ZV2YGHTYOAR,5,0,0,N,Y
R3V9114IQLUV2E,5,1,1,N,Y
RGK6S3G7OXWEF,5,0,0,N,Y
R1F2IQTLQBGT0V,5,0,0,N,Y
R2PL6PGRCYXB4I,5,0,1,N,Y
R1ZDVD0UBCV5X4,5,0,0,N,Y
RH660JC7A2L96,2,0,0,N,Y
R2QBO2HKSDTB3E,1,0,0,N,Y
R3OXRW37BVUEYI,1,0,0,N,Y
RC6OWRNGCC3JA,5,0,0,N,Y
RUXJS90BE1M0F,5,0,0,N,Y
R2D09RW36Y8CLY,4,0,1,N,Y
R46UL5G5HEPRZ,5,18,20,N,N
R20E2EWOLT014P,1,0,0,N,Y
R32VIAC5DDUX0X,2,1,1,N,Y
R3U0ED2NH4NRON,5,0,0,N,Y
R1EG2K8PKNYCDE,5,0,0,N,N
R2TO0V1CTBU5HA,1,1,1,N,Y
R2MQQCU946IACS,4,0,0,N,Y
R2UJUES6KZJP2V,4,0,0,N,Y
R2OAVE3T7N5DW2,5,1,1,N,Y
R3FQDAQP3KG1LX,5,0,0,N,Y
RCI0QV3KJERFH,5,3,3,N,Y
R1OXYCSMLQBWQL,5,0,0,N,Y
RSQ0F5AWJP1F1,5,1,1,N,Y
R34W9TMAGQGH40,5,0,0,N,Y
R1JC8SC4XRO45B,5,0,0,N,Y
R2CVUWDJNY5XJP,5,0,0,N,Y
R1QSHGWTVG2WXT,5,3,4,N,N
R2F8P2KY1YJ2HV,5,0,0,N,Y
R8WUOQZW50ENA,5,0,0,N,Y
RK8L5687VZI6Z,1,0,1,N,Y
RMM5KZKFWO57D,5,0,0,N,Y
RSB1PZ8VXHMST,5,1,1,N,Y
R23HETO38IXWXF,5,0,0,N,Y
RL4HCNJM607ER,5,1,1,N,Y
R1DBT2Z5DZ42FO,4,0,0,N,N
R2IQNTCLFQJRGJ,4,0,0,N,Y
R2R9YRMHLSM88W,5,3,4,N,N
R3JAPDIJ1T4NZL,5,2,5,N,Y
RWZTT7BYUQK91,5,1,1,N,Y
R2UQHSNWU6WTZX,5,74,76,N,N
R9VH5LILPYQZI,4,0,0,N,Y
R2V5SAGSKJKKO7,5,1,1,N,Y
R12IK2U325LHU7,4,0,0,N,Y
R22WTADPEPISP4,5,1,1,N,Y
R33J6SKC0VK0QD,1,0,1,N,Y
R3ROCJLZQCTR0S,3,0,0,N,Y
R2PGX9FT0KGG6Z,4,2,2,N,N
R1T6V4PL4N7JNJ,5,0,0,N,Y
RB7FTIK01FI6Z,4,5,6,N,Y
R1KIUWNP0MPQ1J,5,0,0,N,Y
R3LZ4OVJL9NCI7,5,0,0,N,Y
RI0I5GVOROSZB,5,0,0,N,N
R2PIHQH4BIOQEH,3,1,1,N,Y
R9T1FE2ZX2X04,5,0,0,N,Y
R1VYL93N7MQBOW,5,4,4,N,N
R3C9EL4S4WOFEV,5,0,1,N,N
RTI751ODF6B16,3,0,0,N,Y
R268FA0ZTB9J37,5,0,0,N,Y
RW7J4RBWTTN3U,5,0,0,N,Y
R2LOJG5O6GORHB,5,1,1,N,Y
R2G814ROOUHRAS,5,0,0,N,Y
R21PRHZFWUBDS8,1,1,1,N,Y
R3QEA2Q9IR97MU,3,2,5,N,Y
RKHNHPJMR763L,1,0,0,N,Y
R3KXF9IBW3U1FH,1,0,0,N,Y
RAERKYTAFEQ0H,4,0,0,N,Y
R1901LEVVYB2PQ,5,0,0,N,Y
R3KCNLTHCLC3H3,5,0,0,N,Y
R5ERURA8D91R5,5,0,0,N,N
R1VKYTVCVZRNPJ,5,2,3,N,Y
R3Q10STWJ8BE2D,5,0,0,N,Y
R3K2ZXYMFOIXK1,5,0,0,N,Y
R25B8P4TMDE7NH,5,0,1,N,N
R2GJJ94BHATX1Q,5,0,0,N,Y
R2RWVFX3E5Q0Z9,5,3,3,N,Y
R1J2UM13DISLYQ,4,0,0,N,Y
R34WFX4H39UPJA,5,0,0,N,Y
R21R4QMJ1VYKX3,5,0,0,N,Y
R3UGA91B9JGSEJ,5,1,2,N,Y
R30GOR3T22ZRW,3,0,0,N,N
RZ218TNATLU7N,5,1,1,N,Y
R3DD6741XNLDTS,5,0,2,N,Y
R1955OYLFHNBYU,5,0,0,N,Y
R3SL1PSML6GPL4,5,0,0,N,Y
RVWG7U8KLB2T2,5,0,0,N,Y
R1ZLE2MVJNT94R,5,0,0,N,Y
R2OP42JA5YUT9M,5,0,0,N,Y
R1C3Q2XZ1CC634,5,0,0,N,Y
R35TM8Z18R4XKO,5,0,0,N,Y
R1HPG61U1PZXFW,5,2,5,N,N
R3V79J8007QQ8F,3,0,0,N,Y
R1QW0M1IWDND91,5,13,16,N,Y
R3EI7BIMTWU89X,3,0,0,N,Y
R2C5NVLOLYPSG,2,0,2,N,Y
R1TXYRVLGP669W,5,0,0,N,Y
RDDXLGZLO1O5Z,1,1,1,N,Y
R2HJMRRX7NA09M,3,4,8,N,Y
RTXQRKAAX04PO,5,1,1,N,Y
R3TACWV5B4BGHK,5,0,0,N,Y
R30IE5I2W32K6O,4,0,0,N,Y
RDZRQA374JD4W,3,0,0,N,Y
R352ZOTPPCEB5X,5,0,0,N,N
R3MZNK4864YDVK,5,0,0,N,Y
R12KML5RQY78SE,5,0,0,N,Y
R242TBBM9TA1YC,5,0,0,N,Y
R2S3TL7QZ8BHGT,4,1,1,N,Y
R1E6WDEJ8EH56L,5,0,0,N,Y
R1T1Z0SROMH5K6,5,1,1,N,Y
RN6E3Z6ILCE4L,5,0,0,N,Y
R10KGQ29J04ZHQ,1,0,0,N,Y
R3RLSVSDOU63BB,5,0,0,N,Y
R20RBAWO6MH9CA,5,0,0,N,Y
R3OH2PC749ADSB,3,1,2,N,Y
R8VFJUACTLMH4,5,1,1,N,Y
R384IGJLFHZW3D,5,0,0,N,Y
R14F1W7C8KD028,3,0,1,N,Y
RJL1K4BBOT6WB,1,0,1,N,Y
R1K59WM33RHEQW,3,0,0,N,Y
R3T5R841QHO0VV,5,0,0,N,Y
R2Z87ES3DDA2I9,5,1,1,N,Y
R3QQQIB6WPA5ER,5,0,0,N,Y
R3PRQB7LMIJQMX,3,1,2,N,Y
R3192AZFFRN9XC,5,0,0,N,Y
R37XOMSXKCQM2G,5,0,0,N,Y
RA4UZFJH8H50I,5,0,0,N,N
R108EODGJI5KPE,5,0,0,N,Y
RC6T8PE9G3WP7,5,0,0,N,Y
R2R09SMYGNR7JZ,1,3,4,N,N
RTD76E2BKS2DK,3,0,0,N,N
R1DWEVZFT0LHWK,5,0,0,N,Y
RS2PNXR1B9TVK,5,0,0,N,Y
RDRGYU4Y9NR5L,4,0,0,N,Y
R2HSRI3D6E2M9Y,5,69,71,N,Y
R1HTW70KJ38N1Q,5,0,0,N,Y
R1845Q2IFQNQ56,2,0,0,N,Y
R1O9L5REBIT5OA,5,0,0,N,Y
R2LXIN8B7U0WP8,5,0,0,N,Y
R2EG2KQKDF6E6Y,4,6,8,N,Y
R3V313ISO7HR7S,4,0,0,N,Y
R2QSV1KEGJDPBP,3,1,2,N,Y
R2S7XPPAMGJGIU,3,0,0,N,Y
R1LE0JUBNUIQ25,4,0,0,N,Y
R2B3Z2IWF4O2R5,5,0,0,N,N
R2M7Y7NBS3X4V8,5,0,0,N,Y
R1QKDWY3ZNQ5SW,5,0,1,N,Y
R1PI86F3GRD7S4,5,1,1,N,Y
R3I434JKE90RK1,5,0,0,N,Y
RUQE9M2NPCYHU,5,3,5,N,Y
R2F7AWVOPJLHPD,5,0,1,N,Y
R2YB6WUGXD1HIZ,5,0,0,N,Y
R13IBLWTSVG9QS,1,0,0,N,N
R2HKFZEXIK4WNA,5,2,2,N,Y
R2C60CL3XUKAMS,5,0,0,N,Y
R3373YFAIX9KWO,3,0,0,N,Y
R39T98K1SJEWES,5,0,0,N,Y
R1TW8CVW0GRWRL,5,0,0,N,Y
RAXACZ8ENP4ZE,5,0,0,N,Y
R3TJBX45EG1PNH,1,1,1,N,Y
RJSIX2ZCT7ZE3,5,0,0,N,Y
R39Z1J172QAML8,3,0,0,N,Y
R2ZITIAT3FHOTU,5,0,0,N,Y
R1FKQIF675DUEO,1,2,2,N,Y
R1R04OODE29116,5,0,0,N,Y
R3RCAKRZZ9EDNY,4,4,4,N,Y
R3CKXQ8ZPFGWA2,5,0,0,N,Y
RL5SAIEBXJAM,5,1,2,N,Y
RD4XXWM0SXQKB,5,0,0,N,Y
R3MDIHZU65XY77,3,0,0,N,Y
R3PHRT4016FO6Z,5,0,0,N,Y
R17NWLIYEIWL8J,5,0,0,N,Y
R28FKACJR6SKW6,5,0,0,N,Y
R2NKSAZA871230,3,0,0,N,Y
R2JK6LYIGSD2HX,5,0,0,N,Y
RQQEJ2IJ0XU7,5,0,0,N,Y
R1NNE4VI4QLSFE,4,0,0,N,Y
R1H8RLYR8U20F3,5,1,1,N,Y
R2BAROTWT57CV8,5,0,0,N,Y
R3468EGGFSF5S2,5,0,0,N,Y
R2I5R5RLOQV5TB,4,0,0,N,Y
R2VYMVZ8YF276W,2,1,1,N,Y
R6TUT2W97MOCI,2,0,0,N,Y
R1JF1OM4WZ8XW4,5,0,0,N,Y
R3OOGGQZ3AP4RE,5,0,0,N,N
R6M7JLFHEE0KM,3,0,0,N,Y
R932RS10WFOAG,4,0,0,N,Y
R2LB8B0KYOCU7K,5,0,0,N,Y
R225L9HTY7Q505,5,0,0,N,Y
R2V1VYDEBOV59V,5,0,0,N,Y
RY2CSY2ACDH0J,5,0,0,N,Y
R20OBXR6ERYLLA,5,1,1,N,Y
R261ILRZPVSLJN,5,0,0,N,N
R1SVQ9V9WJNGZB,5,1,1,N,Y
R31WMOQJCSSE8L,1,0,6,N,Y
R1T4KJDB93QH5G,5,0,0,N,N
RS37IEN2DU3GA,5,0,0,N,Y
R704YHQ4HUNPM,5,0,0,N,Y
R1J0J3L2VIOI6J,5,0,0,N,Y
R2KZAI8PUK6SZY,5,0,0,N,Y
R38H7GMADLJ7DE,5,0,0,N,Y
R1XKYZIN4TSJXF,5,0,0,N,Y
R3FVELS8FIXJTY,2,0,0,N,Y
RMXXBXJLGTKIK,5,0,0,N,Y
RPC8KCIHPSVCX,5,0,0,N,Y
RANDM9H5LXXCU,5,0,0,N,Y
R12RLPFCP0JJLU,3,0,0,N,Y
RWEI1FHNQZML2,5,0,0,N,Y
RDFIY3L0MA9VZ,5,0,0,N,Y
R2P3H71XB4MMRA,4,0,0,N,Y
RJA4PS66MMO46,5,0,0,N,Y
R2DAG1G80CGLVH,5,0,0,N,Y
R2SRQ9XPLPCODS,4,1,1,N,Y
RXA1B78YWZHKZ,5,2,2,N,Y
R14880PZA9ZF7G,5,0,0,N,Y
R2Y5G74AEG6LXP,4,1,2,N,Y
R35F119WG6SYEN,5,0,0,N,Y
